model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
google/gemma-3-1b-it,The capital of France is,0,1428, equ,1,13117,16674,1,11,1,14.570637702941895
google/gemma-3-1b-it,The capital of France is,0,1844,uf,1,42864,41646,1,11,1,13.7622709274292
google/gemma-3-1b-it,The capital of France is,0,1911, var,1,6437,4910,1,2,1,12.83398723602295
google/gemma-3-1b-it,The capital of France is,0,1916,rc,1,28342,29924,1,11,1,13.970223426818848
google/gemma-3-1b-it,The capital of France is,0,2048, prote,1,75592,45504,1,11,1,16.054393768310547
google/gemma-3-1b-it,The capital of France is,0,2124,++,2,97727,42968,2,11,1,
google/gemma-3-1b-it,The capital of France is,0,2233, invest,1,40955,56456,1,4,1,14.386427879333496
google/gemma-3-1b-it,The capital of France is,0,2247, put,1,103287,63593,1,2,1,14.878549575805664
google/gemma-3-1b-it,The capital of France is,0,2423,ino,1,3252,1246,1,5,1,12.345471382141113
google/gemma-3-1b-it,The capital of France is,0,2582,EXT,3,96950,41890,1,11,1,
google/gemma-3-1b-it,The capital of France is,0,2669,ending,6,183861,182022,5,11,1,
google/gemma-3-1b-it,The capital of France is,0,2802, access,1,92772,61113,1,11,1,15.498252868652344
google/gemma-3-1b-it,The capital of France is,0,3155, house,1,11164,5105,1,2,1,12.566093444824219
google/gemma-3-1b-it,The capital of France is,0,3210, thing,1,183523,99944,1,11,1,15.311098098754883
google/gemma-3-1b-it,The capital of France is,0,3631,font,1,30613,9167,1,9,1,13.335684776306152
google/gemma-3-1b-it,The capital of France is,0,3633,aur,1,32043,20057,1,10,1,13.895302772521973
google/gemma-3-1b-it,The capital of France is,0,3803, God,1,1340,860,1,4,1,11.756223678588867
google/gemma-3-1b-it,The capital of France is,0,3834,At,2,6202,3907,2,2,1,
google/gemma-3-1b-it,The capital of France is,0,4111,idge,6,181581,181274,6,11,1,
google/gemma-3-1b-it,The capital of France is,0,4340,OC,1,36896,33451,1,11,1,14.494904518127441
google/gemma-3-1b-it,The capital of France is,0,4648, tim,1,37803,119276,1,11,1,16.707536697387695
google/gemma-3-1b-it,The capital of France is,0,4680, cand,1,47144,40870,1,11,1,15.275294303894043
google/gemma-3-1b-it,The capital of France is,0,4754,My,2,35993,30505,2,2,1,
google/gemma-3-1b-it,The capital of France is,0,4981, status,1,76811,102535,1,11,1,15.72473430633545
google/gemma-3-1b-it,The capital of France is,0,5083, dro,6,218422,213170,5,12,1,
google/gemma-3-1b-it,The capital of France is,0,5380, va,2,34766,61362,2,11,1,
google/gemma-3-1b-it,The capital of France is,0,5512, pun,4,109459,131937,2,11,1,
google/gemma-3-1b-it,The capital of France is,0,5628, located,1,7888,4154,1,3,1,11.596151351928711
google/gemma-3-1b-it,The capital of France is,0,5732, nicht,1,7020,42417,1,11,1,14.719351768493652
google/gemma-3-1b-it,The capital of France is,0,5912, See,1,96077,65129,1,11,1,14.866869926452637
google/gemma-3-1b-it,The capital of France is,0,6060, handle,1,69653,39512,1,2,1,14.541377067565918
google/gemma-3-1b-it,The capital of France is,0,6204,miss,1,155200,77180,1,11,1,16.67725944519043
google/gemma-3-1b-it,The capital of France is,0,6254, tor,1,78799,119467,1,11,1,15.569648742675781
google/gemma-3-1b-it,The capital of France is,0,6478, session,1,15899,5367,1,2,1,12.334871292114258
google/gemma-3-1b-it,The capital of France is,0,6486, Sur,1,9252,5574,1,8,1,12.836254119873047
google/gemma-3-1b-it,The capital of France is,0,6540, culture,1,22860,8592,1,2,1,11.815824508666992
google/gemma-3-1b-it,The capital of France is,0,6541, capacity,1,11387,7177,1,2,1,12.146541595458984
google/gemma-3-1b-it,The capital of France is,0,7568,pop,1,4189,6647,1,2,1,12.457479476928711
google/gemma-3-1b-it,The capital of France is,0,7652,enz,1,31469,21808,1,11,1,13.99245548248291
google/gemma-3-1b-it,The capital of France is,0,7808, moved,1,27302,17890,1,9,1,13.440281867980957
google/gemma-3-1b-it,The capital of France is,0,7876, ven,1,28633,31769,1,11,1,14.40307903289795
google/gemma-3-1b-it,The capital of France is,0,7902,double,1,94532,127322,1,2,1,16.041061401367188
google/gemma-3-1b-it,The capital of France is,0,8021,allow,1,52911,25456,1,11,1,14.139693260192871
google/gemma-3-1b-it,The capital of France is,0,8313, Kh,1,1501,2168,1,2,1,12.434195518493652
google/gemma-3-1b-it,The capital of France is,0,8448, interval,1,54344,78572,1,11,1,15.035056114196777
google/gemma-3-1b-it,The capital of France is,0,9166, vez,1,55653,65152,1,11,1,15.595459938049316
google/gemma-3-1b-it,The capital of France is,0,9208,These,2,99181,119603,2,2,1,
google/gemma-3-1b-it,The capital of France is,0,9415,Eng,1,33119,84371,1,2,1,15.363499641418457
google/gemma-3-1b-it,The capital of France is,0,9438,dt,1,39845,65002,1,11,1,15.080681800842285
google/gemma-3-1b-it,The capital of France is,0,9577, tou,2,109039,152893,2,11,1,
google/gemma-3-1b-it,The capital of France is,0,9697, feedback,1,175971,98887,1,11,1,16.48636817932129
google/gemma-3-1b-it,The capital of France is,0,9744, village,1,2280,4930,1,2,1,12.555615425109863
google/gemma-3-1b-it,The capital of France is,0,10480,match,1,26035,26060,1,2,1,13.792644500732422
google/gemma-3-1b-it,The capital of France is,0,10702, Gi,1,3809,2814,1,9,1,12.778265953063965
google/gemma-3-1b-it,The capital of France is,0,10746,"""));",1,98923,99543,1,2,1,14.1720552444458
google/gemma-3-1b-it,The capital of France is,0,10770, Thank,1,4307,5334,1,2,1,12.499027252197266
google/gemma-3-1b-it,The capital of France is,0,11055, charged,1,45384,45838,1,11,1,14.55915641784668
google/gemma-3-1b-it,The capital of France is,0,11278, aid,1,12433,17050,1,2,1,13.224100112915039
google/gemma-3-1b-it,The capital of France is,0,11397, dal,1,9522,9207,1,10,1,13.882680892944336
google/gemma-3-1b-it,The capital of France is,0,11526,BI,1,31683,19786,1,11,1,14.808075904846191
google/gemma-3-1b-it,The capital of France is,0,11664,unes,1,65700,46342,1,11,1,14.964712142944336
google/gemma-3-1b-it,The capital of France is,0,11668,username,8,184438,237197,6,11,1,
google/gemma-3-1b-it,The capital of France is,0,11699, eleg,1,77280,51763,1,11,1,14.955819129943848
google/gemma-3-1b-it,The capital of France is,0,11833,aders,1,55642,54473,1,11,1,14.427701950073242
google/gemma-3-1b-it,The capital of France is,0,12248, Environment,1,43422,86585,1,11,1,15.757280349731445
google/gemma-3-1b-it,The capital of France is,0,12396, findings,1,167382,129763,1,11,1,15.356348037719727
google/gemma-3-1b-it,The capital of France is,0,12429,wait,1,70200,75577,1,11,1,14.671628952026367
google/gemma-3-1b-it,The capital of France is,0,12708, vie,1,55740,142115,1,11,1,16.5692195892334
google/gemma-3-1b-it,The capital of France is,0,12730, Support,1,23660,29137,1,2,1,13.993616104125977
google/gemma-3-1b-it,The capital of France is,0,12800, remained,1,2088,339,1,1,1,11.04975700378418
google/gemma-3-1b-it,The capital of France is,0,13080,inds,5,181378,206865,5,11,1,
google/gemma-3-1b-it,The capital of France is,0,13225, kont,1,90023,135525,1,11,1,15.836661338806152
google/gemma-3-1b-it,The capital of France is,0,13331,upload,1,13664,113897,1,11,1,15.717972755432129
google/gemma-3-1b-it,The capital of France is,0,13406,iral,1,139480,123860,1,11,1,16.56385040283203
google/gemma-3-1b-it,The capital of France is,0,13482, infection,1,1423,5797,1,2,1,11.885300636291504
google/gemma-3-1b-it,The capital of France is,0,13547, Egypt,1,4231,3408,1,9,1,13.047874450683594
google/gemma-3-1b-it,The capital of France is,0,13916, foundation,1,10750,8370,1,2,1,12.327665328979492
google/gemma-3-1b-it,The capital of France is,0,14180, dann,1,87386,42153,1,11,1,15.141136169433594
google/gemma-3-1b-it,The capital of France is,0,14226,nia,1,76384,104726,1,11,1,16.05449676513672
google/gemma-3-1b-it,The capital of France is,0,14440, inflation,1,21073,11621,1,7,1,12.862366676330566
google/gemma-3-1b-it,The capital of France is,0,14512, reserved,1,68008,74702,1,11,1,14.840635299682617
google/gemma-3-1b-it,The capital of France is,0,14611, outer,1,34454,9722,1,6,1,12.831063270568848
google/gemma-3-1b-it,The capital of France is,0,14937,"{""",5,217362,238363,5,11,1,
google/gemma-3-1b-it,The capital of France is,0,14966, metric,5,178170,159956,2,11,1,
google/gemma-3-1b-it,The capital of France is,0,15765,theless,1,192929,230610,1,11,1,16.327880859375
google/gemma-3-1b-it,The capital of France is,0,15835,ikt,4,132775,149398,2,11,1,
google/gemma-3-1b-it,The capital of France is,0,15941, respective,1,147847,134781,1,11,1,15.292595863342285
google/gemma-3-1b-it,The capital of France is,0,16603,including,1,24131,21143,1,2,1,13.593517303466797
google/gemma-3-1b-it,The capital of France is,0,16916,rice,1,21608,9582,1,11,1,13.992155075073242
google/gemma-3-1b-it,The capital of France is,0,17349,kor,1,15741,19497,1,10,1,13.93269157409668
google/gemma-3-1b-it,The capital of France is,0,17379, rol,1,87940,70518,1,11,1,16.496601104736328
google/gemma-3-1b-it,The capital of France is,0,17564, Zealand,1,7316,12501,1,6,1,12.212603569030762
google/gemma-3-1b-it,The capital of France is,0,17623,Li,1,27054,27762,1,2,1,13.835579872131348
google/gemma-3-1b-it,The capital of France is,0,17672,ricts,1,132920,108452,1,11,1,14.781349182128906
google/gemma-3-1b-it,The capital of France is,0,17726, commands,1,18630,7415,1,2,1,12.337930679321289
google/gemma-3-1b-it,The capital of France is,0,18325,Driver,3,116831,85577,3,4,1,
google/gemma-3-1b-it,The capital of France is,0,18815, algo,2,162195,124869,1,11,1,
google/gemma-3-1b-it,The capital of France is,0,18819,desc,2,179597,150619,3,11,1,
google/gemma-3-1b-it,The capital of France is,0,18899, gravity,1,137833,119812,1,11,1,15.300143241882324
google/gemma-3-1b-it,The capital of France is,0,19387, arbitrary,4,231368,238487,6,11,1,
google/gemma-3-1b-it,The capital of France is,0,19474,vc,4,162266,157853,5,11,1,
google/gemma-3-1b-it,The capital of France is,0,19865, Ever,1,68540,54604,1,11,1,16.007169723510742
google/gemma-3-1b-it,The capital of France is,0,20278, volumes,1,2452,2945,1,8,1,12.894639015197754
google/gemma-3-1b-it,The capital of France is,0,20443,phenyl,1,59580,90330,1,11,1,15.278039932250977
google/gemma-3-1b-it,The capital of France is,0,20612,amping,4,215649,152952,4,11,1,
google/gemma-3-1b-it,The capital of France is,0,20792, Gree,1,121911,87123,1,11,1,16.190444946289062
google/gemma-3-1b-it,The capital of France is,0,21073,IDE,4,112710,151158,5,11,1,
google/gemma-3-1b-it,The capital of France is,0,21434,jos,1,34468,44469,1,11,1,15.531583786010742
google/gemma-3-1b-it,The capital of France is,0,21553,pus,1,71718,40817,1,11,1,14.826292037963867
google/gemma-3-1b-it,The capital of France is,0,21976, PRIM,6,146905,195253,6,11,1,
google/gemma-3-1b-it,The capital of France is,0,21988, situated,1,5724,5710,1,2,1,13.014181137084961
google/gemma-3-1b-it,The capital of France is,0,21989, historia,1,36672,66723,1,11,1,15.26791763305664
google/gemma-3-1b-it,The capital of France is,0,22037,symbol,4,173996,165281,2,11,1,
google/gemma-3-1b-it,The capital of France is,0,22175,ipheral,1,131898,172205,1,11,1,15.92724323272705
google/gemma-3-1b-it,The capital of France is,0,22358, Gib,1,82246,81026,1,11,1,16.145030975341797
google/gemma-3-1b-it,The capital of France is,0,22454, describing,1,67533,48250,1,2,1,14.375349044799805
google/gemma-3-1b-it,The capital of France is,0,22504,social,1,14409,15455,1,3,1,13.409765243530273
google/gemma-3-1b-it,The capital of France is,8,322,T,2983,246934,249152,2868,3029,2947,
google/gemma-3-1b-it,The capital of France is,8,605,us,4,51046,61971,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,806,ous,4,172933,108471,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,850, app,3,47568,82907,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,1049,inal,3,30883,36063,2,5,2,
google/gemma-3-1b-it,The capital of France is,8,1143,cept,4,121069,100689,4,7,3,
google/gemma-3-1b-it,The capital of France is,8,1176, said,6,185024,159830,6,9,3,
google/gemma-3-1b-it,The capital of France is,8,1240,riv,5,95046,149134,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,1276, Re,4,106300,73159,4,6,2,
google/gemma-3-1b-it,The capital of France is,8,1382, aut,3,17290,18737,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,1417,wn,5,43249,112694,5,5,3,
google/gemma-3-1b-it,The capital of France is,8,1428, equ,4,67134,48429,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,1844,uf,4,79758,35767,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,1911, var,3,18148,52247,3,4,2,
google/gemma-3-1b-it,The capital of France is,8,1916,rc,3,65001,37581,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,2048, prote,4,31398,53277,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,2124,++,4,66705,45127,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,2233, invest,3,19955,14109,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,2247, put,3,73124,43351,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,2423,ino,4,59192,95704,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,2582,EXT,4,47640,23494,4,7,3,
google/gemma-3-1b-it,The capital of France is,8,2669,ending,5,122859,118130,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,2802, access,5,166173,138908,5,5,3,
google/gemma-3-1b-it,The capital of France is,8,3155, house,4,57110,70599,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,3210, thing,5,211638,176972,4,6,3,
google/gemma-3-1b-it,The capital of France is,8,3631,font,4,94810,90995,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,3633,aur,4,105622,83059,4,6,2,
google/gemma-3-1b-it,The capital of France is,8,3803, God,3,65988,112657,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,3834,At,7,187915,208875,8,10,3,
google/gemma-3-1b-it,The capital of France is,8,4111,idge,4,53547,60890,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,4340,OC,3,16354,9415,3,4,2,
google/gemma-3-1b-it,The capital of France is,8,4648, tim,4,18770,56699,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,4680, cand,5,126354,162604,5,8,3,
google/gemma-3-1b-it,The capital of France is,8,4754,My,5,182527,144882,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,4981, status,5,130792,153611,5,6,3,
google/gemma-3-1b-it,The capital of France is,8,5083, dro,4,54329,38075,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,5380, va,3,19852,58397,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,5512, pun,4,36569,52031,4,6,2,
google/gemma-3-1b-it,The capital of France is,8,5628, located,4,158795,134552,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,5732, nicht,3,15142,89168,3,7,2,
google/gemma-3-1b-it,The capital of France is,8,5912, See,4,164467,146662,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,6060, handle,5,189238,131271,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,6204,miss,5,137095,122567,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,6254, tor,20,228772,236507,16,25,8,
google/gemma-3-1b-it,The capital of France is,8,6478, session,6,197248,183466,6,8,3,
google/gemma-3-1b-it,The capital of France is,8,6486, Sur,4,84967,62872,4,6,2,
google/gemma-3-1b-it,The capital of France is,8,6540, culture,5,199616,149125,5,6,3,
google/gemma-3-1b-it,The capital of France is,8,6541, capacity,4,125810,66957,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,7568,pop,5,110175,118847,5,6,3,
google/gemma-3-1b-it,The capital of France is,8,7652,enz,5,136538,99623,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,7808, moved,7,180326,139169,7,11,3,
google/gemma-3-1b-it,The capital of France is,8,7876, ven,4,29251,17718,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,7902,double,5,117010,138733,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,8021,allow,5,155698,62753,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,8313, Kh,4,29239,22942,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,8448, interval,2,4606,9564,2,4,2,
google/gemma-3-1b-it,The capital of France is,8,9166, vez,5,102935,89011,5,6,3,
google/gemma-3-1b-it,The capital of France is,8,9208,These,4,129861,111789,4,6,2,
google/gemma-3-1b-it,The capital of France is,8,9415,Eng,4,48104,58681,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,9438,dt,2,5203,2667,3,4,2,
google/gemma-3-1b-it,The capital of France is,8,9577, tou,7,116136,144449,6,12,3,
google/gemma-3-1b-it,The capital of France is,8,9697, feedback,7,220804,215326,7,12,4,
google/gemma-3-1b-it,The capital of France is,8,9744, village,8,105915,175337,8,12,3,
google/gemma-3-1b-it,The capital of France is,8,10480,match,4,86050,79707,4,6,2,
google/gemma-3-1b-it,The capital of France is,8,10702, Gi,7,98686,113130,7,11,3,
google/gemma-3-1b-it,The capital of France is,8,10746,"""));",3,85138,42195,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,10770, Thank,4,100625,89575,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,11055, charged,5,159293,148281,5,9,3,
google/gemma-3-1b-it,The capital of France is,8,11278, aid,4,35555,53871,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,11397, dal,5,53105,100600,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,11526,BI,3,26207,43028,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,11664,unes,4,46240,32609,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,11668,username,8,115466,143516,8,14,3,
google/gemma-3-1b-it,The capital of France is,8,11699, eleg,7,171184,136276,7,10,3,
google/gemma-3-1b-it,The capital of France is,8,11833,aders,5,137522,74488,5,6,3,
google/gemma-3-1b-it,The capital of France is,8,12248, Environment,5,64477,72666,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,12396, findings,8,196863,180426,8,11,3,
google/gemma-3-1b-it,The capital of France is,8,12429,wait,4,65881,33872,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,12708, vie,4,24353,74369,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,12730, Support,6,149934,168515,6,8,4,
google/gemma-3-1b-it,The capital of France is,8,12800, remained,3,69039,98817,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,13080,inds,5,105875,118184,5,6,3,
google/gemma-3-1b-it,The capital of France is,8,13225, kont,3,11505,8866,3,4,2,
google/gemma-3-1b-it,The capital of France is,8,13331,upload,5,23115,68113,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,13406,iral,3,42638,21504,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,13482, infection,4,32427,59706,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,13547, Egypt,4,62617,64730,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,13916, foundation,9,210051,221186,10,13,4,
google/gemma-3-1b-it,The capital of France is,8,14180, dann,7,146375,122555,6,10,3,
google/gemma-3-1b-it,The capital of France is,8,14226,nia,8,172501,154664,7,12,4,
google/gemma-3-1b-it,The capital of France is,8,14440, inflation,4,55357,44123,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,14512, reserved,5,172317,108714,5,8,3,
google/gemma-3-1b-it,The capital of France is,8,14611, outer,5,162742,108078,4,6,3,
google/gemma-3-1b-it,The capital of France is,8,14937,"{""",7,167323,188973,6,10,3,
google/gemma-3-1b-it,The capital of France is,8,14966, metric,5,107003,85622,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,15765,theless,3,64488,90862,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,15835,ikt,4,52847,56015,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,15941, respective,22,243233,238883,23,35,13,
google/gemma-3-1b-it,The capital of France is,8,16603,including,7,209563,205073,7,12,4,
google/gemma-3-1b-it,The capital of France is,8,16916,rice,4,83054,47442,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,17349,kor,3,12476,14971,3,4,2,
google/gemma-3-1b-it,The capital of France is,8,17379, rol,4,79456,80286,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,17564, Zealand,4,53989,36615,3,6,2,
google/gemma-3-1b-it,The capital of France is,8,17623,Li,5,70300,40368,5,5,2,
google/gemma-3-1b-it,The capital of France is,8,17672,ricts,9,205961,185838,9,13,3,
google/gemma-3-1b-it,The capital of France is,8,17726, commands,4,84785,72952,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,18325,Driver,6,167097,129717,5,11,3,
google/gemma-3-1b-it,The capital of France is,8,18815, algo,11,189332,162200,8,15,5,
google/gemma-3-1b-it,The capital of France is,8,18819,desc,4,90655,68814,4,5,2,
google/gemma-3-1b-it,The capital of France is,8,18899, gravity,4,173389,132934,4,7,3,
google/gemma-3-1b-it,The capital of France is,8,19387, arbitrary,5,177971,157143,5,7,3,
google/gemma-3-1b-it,The capital of France is,8,19474,vc,3,30655,15013,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,19865, Ever,4,67399,85403,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,20278, volumes,5,76320,103559,5,6,3,
google/gemma-3-1b-it,The capital of France is,8,20443,phenyl,9,171295,204733,9,13,5,
google/gemma-3-1b-it,The capital of France is,8,20612,amping,6,201332,148890,6,8,4,
google/gemma-3-1b-it,The capital of France is,8,20792, Gree,10,189939,177260,10,18,6,
google/gemma-3-1b-it,The capital of France is,8,21073,IDE,4,47484,75707,4,7,2,
google/gemma-3-1b-it,The capital of France is,8,21434,jos,7,153863,179528,8,12,4,
google/gemma-3-1b-it,The capital of France is,8,21553,pus,5,126364,109516,5,6,3,
google/gemma-3-1b-it,The capital of France is,8,21976, PRIM,8,107434,157696,8,15,3,
google/gemma-3-1b-it,The capital of France is,8,21988, situated,13,168903,200490,11,17,5,
google/gemma-3-1b-it,The capital of France is,8,21989, historia,4,27504,84540,4,6,2,
google/gemma-3-1b-it,The capital of France is,8,22037,symbol,3,19638,31044,3,5,2,
google/gemma-3-1b-it,The capital of France is,8,22175,ipheral,13,157111,208252,13,20,5,
google/gemma-3-1b-it,The capital of France is,8,22358, Gib,11,129822,161405,11,18,5,
google/gemma-3-1b-it,The capital of France is,8,22454, describing,14,234885,221319,13,24,7,
google/gemma-3-1b-it,The capital of France is,8,22504,social,3,34840,32409,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,322,T,2412,247884,248404,2355,2490,2401,
google/gemma-3-1b-it,The capital of France is,17,605,us,3,29010,75468,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,806,ous,3,108111,97821,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,850, app,3,75288,69620,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,1049,inal,2,31710,14511,2,4,2,
google/gemma-3-1b-it,The capital of France is,17,1143,cept,4,114144,78930,4,6,2,
google/gemma-3-1b-it,The capital of France is,17,1176, said,4,160231,169882,4,7,2,
google/gemma-3-1b-it,The capital of France is,17,1240,riv,4,38586,116820,4,5,2,
google/gemma-3-1b-it,The capital of France is,17,1276, Re,3,96336,78959,3,6,2,
google/gemma-3-1b-it,The capital of France is,17,1382, aut,3,21367,20635,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,1417,wn,5,69079,137728,4,6,3,
google/gemma-3-1b-it,The capital of France is,17,1428, equ,4,74958,54522,4,7,2,
google/gemma-3-1b-it,The capital of France is,17,1844,uf,3,57184,45846,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,1911, var,2,10526,3770,2,4,2,
google/gemma-3-1b-it,The capital of France is,17,1916,rc,3,56903,66506,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,2048, prote,4,46263,64791,4,5,3,
google/gemma-3-1b-it,The capital of France is,17,2124,++,4,88514,56004,4,5,2,
google/gemma-3-1b-it,The capital of France is,17,2233, invest,3,23485,24600,2,4,2,
google/gemma-3-1b-it,The capital of France is,17,2247, put,3,96649,80723,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,2423,ino,4,77540,71368,4,5,2,
google/gemma-3-1b-it,The capital of France is,17,2582,EXT,3,37221,25047,3,6,2,
google/gemma-3-1b-it,The capital of France is,17,2669,ending,4,135074,145573,4,7,3,
google/gemma-3-1b-it,The capital of France is,17,2802, access,5,185305,190465,5,8,3,
google/gemma-3-1b-it,The capital of France is,17,3155, house,3,31728,52064,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,3210, thing,4,228905,192081,4,6,3,
google/gemma-3-1b-it,The capital of France is,17,3631,font,3,51499,25794,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,3633,aur,4,92268,41540,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,3803, God,3,36074,60298,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,3834,At,3,144566,154682,3,8,2,
google/gemma-3-1b-it,The capital of France is,17,4111,idge,4,71074,63515,4,6,2,
google/gemma-3-1b-it,The capital of France is,17,4340,OC,2,8988,1621,2,4,1,
google/gemma-3-1b-it,The capital of France is,17,4648, tim,4,22250,46203,4,5,2,
google/gemma-3-1b-it,The capital of France is,17,4680, cand,4,103748,74279,4,7,2,
google/gemma-3-1b-it,The capital of France is,17,4754,My,3,134258,61127,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,4981, status,4,134919,148662,4,6,3,
google/gemma-3-1b-it,The capital of France is,17,5083, dro,3,39638,15663,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,5380, va,3,20979,29787,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,5512, pun,4,34573,40985,4,6,2,
google/gemma-3-1b-it,The capital of France is,17,5628, located,3,93808,64341,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,5732, nicht,3,14363,78023,3,6,2,
google/gemma-3-1b-it,The capital of France is,17,5912, See,3,117544,104492,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,6060, handle,4,194735,151209,4,7,3,
google/gemma-3-1b-it,The capital of France is,17,6204,miss,4,116468,105336,4,7,2,
google/gemma-3-1b-it,The capital of France is,17,6254, tor,21,239730,245123,20,33,11,
google/gemma-3-1b-it,The capital of France is,17,6478, session,6,199462,191305,5,8,3,
google/gemma-3-1b-it,The capital of France is,17,6486, Sur,3,33712,29176,3,4,2,
google/gemma-3-1b-it,The capital of France is,17,6540, culture,4,201924,139006,4,6,3,
google/gemma-3-1b-it,The capital of France is,17,6541, capacity,3,114456,72894,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,7568,pop,4,87684,121371,4,5,2,
google/gemma-3-1b-it,The capital of France is,17,7652,enz,4,153366,131786,4,7,3,
google/gemma-3-1b-it,The capital of France is,17,7808, moved,5,178743,177642,5,8,3,
google/gemma-3-1b-it,The capital of France is,17,7876, ven,4,48081,56279,4,5,2,
google/gemma-3-1b-it,The capital of France is,17,7902,double,4,77092,85320,4,5,2,
google/gemma-3-1b-it,The capital of France is,17,8021,allow,4,145309,101573,4,5,2,
google/gemma-3-1b-it,The capital of France is,17,8313, Kh,3,20338,22907,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,8448, interval,3,8922,25286,2,4,2,
google/gemma-3-1b-it,The capital of France is,17,9166, vez,4,96086,87927,4,6,2,
google/gemma-3-1b-it,The capital of France is,17,9208,These,3,106516,84795,3,5,2,
google/gemma-3-1b-it,The capital of France is,17,9415,Eng,4,45499,40539,4,7,2,
google/gemma-3-1b-it,The capital of France is,17,9438,dt,2,4538,9415,2,4,1,
google/gemma-3-1b-it,The capital of France is,17,9577, tou,4,61133,81852,4,8,3,
google/gemma-3-1b-it,The capital of France is,17,9697, feedback,8,236719,225498,11,14,4,
google/gemma-3-1b-it,The capital of France is,17,9744, village,5,74354,121891,5,9,2,
