model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,3425, whether,1,46372,19709,1,3,1,14.828238487243652
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,3509,node,1,48362,101362,1,2,1,10.826225280761719
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,3613, members,1,19843,75391,1,6,1,12.58635139465332
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,3738, human,2,90114,11461,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,3751,fect,1,57612,66915,1,1,1,7.92345666885376
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,3774, unsigned,1,148684,127704,1,2,1,15.972821235656738
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4372,avigation,1,2292,8660,1,2,1,6.807492256164551
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4428, similar,1,23092,128504,1,3,1,15.863654136657715
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4477,ARE,1,6939,5446,1,2,1,7.039473056793213
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4520, Sec,1,42366,28600,1,2,1,13.105903625488281
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4564, connect,1,66178,113542,1,3,1,11.954825401306152
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4578,tag,1,36709,20132,1,2,1,8.071958541870117
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4624,Repository,1,3616,1515,1,1,1,7.769381046295166
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4738,ief,1,29116,27713,1,2,1,8.506856918334961
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4796, campaign,1,121549,119286,1,3,1,13.114768981933594
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,4880, shall,1,93822,34688,1,2,1,9.701812744140625
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,5206, mut,1,151652,147952,1,3,1,13.041932106018066
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,5293, notice,1,91906,45077,1,3,1,11.562772750854492
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,5332,_config,2,82370,95222,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,23,5425, prote,1,134936,127783,1,2,1,13.218669891357422
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,350, T,1,65687,44873,1,2,1,10.892191886901855
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,467, W,1,149558,38701,1,2,1,8.188993453979492
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,492,(',1,131817,103030,1,4,1,11.457375526428223
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,607, str,1,93011,36810,1,2,1,10.561739921569824
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,660,'],1,139188,96647,1,2,1,13.410966873168945
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,680,ition,1,137520,124359,1,2,1,12.190186500549316
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,712,per,1,761,8086,1,1,1,5.613076686859131
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,718,add,1,35422,27961,1,2,1,8.556580543518066
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,737, void,1,124894,78297,1,2,1,10.550463676452637
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,818,Cont,1,18645,29184,1,2,1,10.663154602050781
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,825, one,1,34051,20876,1,2,1,10.34171199798584
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,979, when,1,103856,41731,1,2,1,8.710403442382812
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1065,min,1,93742,50978,1,2,1,8.298843383789062
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1104,idth,1,109737,86848,1,2,1,10.742166519165039
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1105, them,1,132307,107156,1,2,1,11.58690357208252
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1183,"[""",1,21470,69219,1,2,1,9.563234329223633
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1228,cript,1,42319,19131,1,2,1,7.920191764831543
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1291,right,1,93073,45804,1,1,1,10.05711841583252
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1302,.g,1,67839,88643,1,2,1,10.606095314025879
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1402,AM,1,34692,1517,1,2,1,5.649625301361084
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1489,fl,1,18936,9902,1,1,1,5.7863311767578125
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1546,sole,1,24132,50557,1,2,1,8.63650131225586
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1619, att,1,120420,36936,1,2,1,9.735908508300781
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1822, av,1,74987,66133,1,1,1,9.718812942504883
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1854,uss,1,83080,96528,1,2,1,11.348810195922852
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,1890,AG,1,5681,16235,1,2,1,10.413286209106445
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2095,utes,1,126899,136772,1,2,1,13.215343475341797
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2100, AN,1,36599,61651,1,2,1,10.499427795410156
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2197, document,1,119393,50916,1,2,1,10.090545654296875
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2216,ric,1,56852,76144,1,2,1,8.957560539245605
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2375,erg,1,89920,64034,1,2,1,9.396270751953125
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2512,Action,1,99751,99299,1,2,1,11.76026725769043
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2673,ically,1,129217,115452,1,2,1,11.534974098205566
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2682,vis,1,56624,25836,1,2,1,9.437743186950684
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2700,ponents,1,28386,38015,1,2,1,10.233453750610352
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2752,pen,1,71533,64291,1,1,1,9.583540916442871
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2884, design,1,75404,99315,1,2,1,11.682533264160156
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,2931,quired,1,29926,49115,1,2,1,9.636324882507324
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3114,cribe,1,37250,59610,1,2,1,10.097355842590332
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3182,create,1,12704,49573,1,2,1,11.316885948181152
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3246,agn,1,40486,55891,1,2,1,8.69150447845459
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3314,cul,1,5713,625,1,1,1,5.591527462005615
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3323,Token,1,33807,14829,1,2,1,9.475528717041016
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3409, word,1,19279,24623,1,2,1,8.970039367675781
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3425, whether,1,115157,129111,1,2,1,12.27639102935791
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3509,node,1,20574,65619,1,2,1,9.714242935180664
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3613, members,1,47511,58941,1,4,1,12.759783744812012
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3738, human,1,13473,3267,1,2,1,5.390801906585693
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3751,fect,1,74288,65220,1,2,1,10.733580589294434
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,3774, unsigned,1,57944,18225,1,2,1,10.743184089660645
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4372,avigation,1,112366,142378,1,3,1,15.158170700073242
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4428, similar,1,6242,46431,1,2,1,9.836087226867676
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4477,ARE,1,76876,84969,1,2,1,12.23338794708252
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4520, Sec,1,24996,18850,1,1,1,9.656630516052246
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4564, connect,1,20891,28058,1,2,1,8.679250717163086
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4578,tag,1,41265,34808,1,1,1,8.921210289001465
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4624,Repository,1,67508,72612,1,3,1,13.921831130981445
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4738,ief,1,10660,14555,1,2,1,7.358115196228027
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4796, campaign,1,106573,101622,1,2,1,11.450238227844238
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,4880, shall,1,129411,80347,1,2,1,11.261520385742188
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,5206, mut,1,56381,14861,1,2,1,8.435898780822754
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,5293, notice,1,105894,53306,1,2,1,11.836014747619629
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,5332,_config,2,66072,43053,2,2,1,
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,0,5425, prote,1,33835,30133,1,2,1,12.601296424865723
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,350, T,1,13572,31397,1,2,1,8.104634284973145
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,467, W,1,134942,14139,1,2,1,7.857422351837158
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,492,(',1,125471,90007,1,4,1,14.636514663696289
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,607, str,1,17521,7987,1,2,1,8.215795516967773
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,660,'],1,112049,62533,1,3,1,14.236839294433594
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,680,ition,1,114462,95032,1,2,1,12.855645179748535
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,712,per,1,6967,20563,1,1,1,9.25312328338623
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,718,add,1,45713,33581,1,1,1,10.809328079223633
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,737, void,1,135488,85368,1,2,1,13.86215591430664
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,818,Cont,1,25595,45219,1,2,1,12.76822566986084
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,825, one,1,34831,37548,1,2,1,11.007116317749023
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,979, when,1,108876,74800,1,2,1,11.055883407592773
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1065,min,1,80325,45391,1,2,1,10.580072402954102
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1104,idth,1,123501,124669,1,2,1,13.685772895812988
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1105, them,1,114668,102091,1,2,1,12.700074195861816
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1183,"[""",1,19543,50172,1,2,1,11.504135131835938
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1228,cript,1,141870,138048,1,2,1,13.979279518127441
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1291,right,1,96647,104799,1,2,1,11.983526229858398
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1302,.g,1,36033,24906,1,2,1,11.699963569641113
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1402,AM,1,75848,33172,1,2,1,11.0064058303833
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1489,fl,1,66280,56927,1,2,1,10.190629005432129
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1546,sole,1,22119,51993,1,2,1,10.090429306030273
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1619, att,1,124723,68710,1,2,1,12.342438697814941
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1822, av,1,44695,47634,1,2,1,11.266069412231445
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1854,uss,1,69420,79065,1,2,1,12.69229507446289
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,1890,AG,1,33755,56817,1,2,1,12.359725952148438
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2095,utes,1,136476,131851,1,2,1,13.95613956451416
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2100, AN,1,17456,20621,1,2,1,10.822148323059082
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2197, document,1,118024,71587,1,2,1,12.245340347290039
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2216,ric,1,37208,51255,1,2,1,10.223871231079102
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2375,erg,1,104386,79783,1,2,1,11.330300331115723
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2512,Action,1,75580,59730,1,3,1,12.603065490722656
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2673,ically,1,145047,141233,1,3,1,15.445564270019531
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2682,vis,1,76751,85346,1,2,1,12.547733306884766
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2700,ponents,1,35684,39938,1,2,1,12.906455039978027
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2752,pen,1,136256,142368,1,3,1,14.308228492736816
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2884, design,1,18595,24360,1,2,1,11.115975379943848
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,2931,quired,1,112649,111350,1,3,1,15.184541702270508
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3114,cribe,1,144011,148216,2,5,1,16.835268020629883
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3182,create,1,26769,45341,1,3,1,14.506515502929688
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3246,agn,1,81445,90233,1,2,1,12.841705322265625
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3314,cul,1,69412,84365,1,2,1,11.632399559020996
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3323,Token,1,56132,42181,1,2,1,11.883429527282715
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3409, word,1,12312,25243,1,2,1,9.255118370056152
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3425, whether,1,127783,114269,1,3,1,14.795418739318848
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3509,node,1,94515,96174,1,4,1,15.511680603027344
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3613, members,1,16100,36145,1,2,1,11.369519233703613
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3738, human,1,25448,8773,1,2,1,8.585514068603516
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3751,fect,1,105108,76536,1,2,1,12.614581108093262
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,3774, unsigned,1,110993,61791,1,3,1,15.01425838470459
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4372,avigation,1,110794,142007,1,5,1,16.23628807067871
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4428, similar,1,4110,13969,1,2,1,10.446972846984863
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4477,ARE,1,105461,131890,1,5,1,15.726578712463379
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4520, Sec,1,36226,44093,1,2,1,12.414627075195312
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4564, connect,1,96011,100053,1,2,1,15.29321002960205
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4578,tag,1,54345,37369,1,1,1,9.813875198364258
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4624,Repository,1,43716,42987,1,3,1,14.419526100158691
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4738,ief,1,44868,59814,1,2,1,11.577259063720703
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4796, campaign,1,55006,83145,1,2,1,12.72801685333252
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,4880, shall,1,45341,21543,1,2,1,9.515341758728027
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,5206, mut,1,93964,51973,1,2,1,12.133018493652344
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,5293, notice,1,59337,45437,1,2,1,12.76452350616455
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,5332,_config,2,76284,52902,2,7,1,
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,8,5425, prote,1,63278,48069,1,3,1,15.026067733764648
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,350, T,1,9109,3796,1,2,1,7.130696773529053
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,467, W,1,129684,12813,1,1,1,6.689371109008789
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,492,(',1,101627,83963,1,3,1,12.003661155700684
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,607, str,1,1611,170,1,2,1,4.070212364196777
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,660,'],1,136470,114771,1,2,1,14.239776611328125
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,680,ition,1,93542,83662,1,2,1,10.585174560546875
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,712,per,1,21373,59717,1,1,1,9.699298858642578
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,718,add,1,42090,46437,1,1,1,9.166120529174805
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,737, void,1,109197,57909,1,2,1,10.642971992492676
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,818,Cont,1,30971,43736,1,2,1,11.585482597351074
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,825, one,1,11212,8628,1,2,1,7.820573329925537
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,979, when,1,74816,30474,1,2,1,8.833046913146973
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1065,min,1,78371,57231,1,2,1,9.576546669006348
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1104,idth,1,26222,42212,1,1,1,7.713476181030273
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1105, them,1,148088,146828,1,2,1,14.463103294372559
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1183,"[""",1,14321,50817,1,2,1,9.621086120605469
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1228,cript,1,107518,81664,1,2,1,10.35030460357666
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1291,right,1,30585,41404,1,1,1,8.265874862670898
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1302,.g,1,44310,36555,1,2,1,11.072528839111328
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1402,AM,1,128460,46017,1,2,1,10.416263580322266
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1489,fl,1,73494,38411,1,1,1,9.050444602966309
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1546,sole,1,52336,72899,1,2,1,10.070089340209961
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1619, att,1,57882,22870,1,1,1,8.271735191345215
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1822, av,1,7082,5040,1,1,1,6.6648850440979
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1854,uss,1,128348,130033,1,2,1,14.02973461151123
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,1890,AG,1,38918,49224,1,2,1,11.229985237121582
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2095,utes,1,134831,143264,1,2,1,12.454146385192871
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2100, AN,1,8290,5830,1,2,1,8.323323249816895
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2197, document,1,62808,19907,1,2,1,8.488798141479492
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2216,ric,1,49066,64178,1,2,1,9.461840629577637
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2375,erg,1,77011,67781,1,2,1,9.24067211151123
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2512,Action,1,58501,66215,1,3,1,10.424521446228027
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2673,ically,1,147011,137663,1,2,1,14.286556243896484
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2682,vis,1,75867,49085,1,2,1,11.01541519165039
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2700,ponents,1,75304,81538,1,2,1,11.116802215576172
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2752,pen,1,132458,118711,1,2,1,12.66840934753418
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2884, design,1,71210,95617,1,2,1,12.658649444580078
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,2931,quired,1,16913,38570,1,2,1,8.772927284240723
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3114,cribe,1,136208,149962,1,2,1,14.457106590270996
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3182,create,1,18591,44183,1,2,1,12.134943962097168
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3246,agn,1,59770,36975,1,2,1,10.28384017944336
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3314,cul,1,66870,48993,1,2,1,10.164284706115723
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3323,Token,1,109313,74840,1,2,1,12.418875694274902
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3409, word,1,16889,28347,1,2,1,8.408679962158203
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3425, whether,1,128532,116398,1,2,1,13.274786949157715
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3509,node,1,39623,76573,1,2,1,11.370434761047363
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3613, members,1,14425,41454,1,2,1,9.77453327178955
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3738, human,1,60689,21642,1,2,1,8.943655014038086
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3751,fect,1,121991,126698,1,2,1,11.985793113708496
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,3774, unsigned,1,133786,101904,1,2,1,13.962737083435059
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4372,avigation,1,49595,115223,1,2,1,11.795374870300293
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4428, similar,1,4378,36632,1,2,1,9.198468208312988
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4477,ARE,1,89871,90467,1,2,1,12.419312477111816
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4520, Sec,1,16929,17012,1,1,1,9.38438606262207
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4564, connect,1,38176,49384,1,2,1,10.915318489074707
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4578,tag,1,30901,16981,1,1,1,7.51596736907959
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4624,Repository,1,24222,15124,1,2,1,11.162994384765625
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4738,ief,1,53839,71647,1,2,1,10.680414199829102
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4796, campaign,1,33822,23727,1,2,1,9.617302894592285
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,4880, shall,1,103001,65520,1,2,1,10.159510612487793
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,5206, mut,1,68480,50961,1,2,1,9.686307907104492
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,5293, notice,1,77741,52766,1,2,1,11.965644836425781
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,5332,_config,1,73291,78932,1,2,1,14.306841850280762
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,15,5425, prote,1,48640,59579,1,3,1,12.567691802978516
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,350, T,1,12018,29605,1,2,1,15.532095909118652
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,467, W,2,146799,5589,2,2,1,
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,492,(',1,29653,8997,1,2,1,11.412187576293945
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,607, str,1,83457,66322,1,2,1,11.768613815307617
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,660,'],1,75414,20768,1,2,1,9.571800231933594
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,680,ition,1,67800,54164,1,2,1,8.636815071105957
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,712,per,1,1494,4295,1,1,1,7.550418853759766
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,718,add,1,4334,6309,1,2,1,7.779824733734131
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,737, void,1,132031,67778,1,2,1,11.51675033569336
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,818,Cont,1,1573,2936,1,1,1,7.230301856994629
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,825, one,1,6450,9819,1,2,1,13.72896671295166
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,979, when,1,81507,25965,1,3,1,16.22755241394043
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1065,min,1,48662,7315,1,2,1,9.354572296142578
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1104,idth,1,72028,83999,1,3,1,8.392437934875488
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1105, them,1,139187,124699,1,2,1,11.390446662902832
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1183,"[""",1,438,606,1,1,1,6.66674280166626
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1228,cript,1,122708,87926,1,1,1,9.239879608154297
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1291,right,1,10111,7937,1,2,1,6.761887073516846
