model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,3425, whether,1,97052,53598,1,3,1,12.5657377243042
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,3509,node,1,13151,26573,1,2,1,7.3865966796875
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,3613, members,1,8151,42423,1,2,1,9.168334007263184
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,3738, human,1,103862,32947,1,2,1,16.07770538330078
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,3751,fect,1,30848,52147,1,1,1,7.179437160491943
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,3774, unsigned,1,141719,126210,1,2,1,10.472797393798828
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4372,avigation,1,19863,84183,1,1,1,7.293829441070557
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4428, similar,1,6096,74352,1,2,1,10.282180786132812
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4477,ARE,1,4092,5851,1,2,1,5.092609405517578
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4520, Sec,1,32701,23251,1,2,1,12.530350685119629
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4564, connect,1,140749,132950,1,3,1,11.986927032470703
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4578,tag,1,49101,77359,1,2,1,7.621992588043213
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4624,Repository,1,19590,20363,1,1,1,8.015800476074219
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4738,ief,1,112263,103418,1,1,1,7.695252895355225
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4796, campaign,1,115745,99994,1,3,1,9.334457397460938
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,4880, shall,1,57984,38412,1,2,1,7.610333442687988
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,5206, mut,1,102263,73527,1,2,1,8.771082878112793
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,5293, notice,1,143784,117638,1,2,1,11.252367973327637
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,5332,_config,2,130286,117204,2,3,1,
Qwen/Qwen2-1.5B-Instruct,The theory of relativity,27,5425, prote,1,69227,106727,1,2,1,10.051313400268555
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,350, T,1,20924,26256,1,2,1,6.9875569343566895
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,467, W,1,141864,50610,1,2,1,7.60596227645874
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,492,(',1,48305,38431,1,2,1,8.89391040802002
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,607, str,1,66451,52389,1,1,1,9.049734115600586
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,660,'],1,100365,59988,1,2,1,10.57801628112793
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,680,ition,1,103663,67749,1,1,1,8.884334564208984
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,712,per,1,336,2151,1,1,1,5.860589027404785
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,718,add,1,30002,25077,1,2,1,8.64708137512207
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,737, void,1,124940,81863,1,2,1,10.435477256774902
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,818,Cont,1,58284,62082,1,2,1,10.39808177947998
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,825, one,1,41154,45702,1,2,1,9.880183219909668
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,979, when,1,16875,5338,1,1,1,6.624074459075928
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1065,min,1,49249,20703,1,2,1,7.3445024490356445
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1104,idth,1,1577,7491,1,1,1,5.5852370262146
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1105, them,1,19594,3544,1,2,1,7.957026958465576
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1183,"[""",1,21291,49014,1,2,1,8.903205871582031
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1228,cript,1,11827,10655,1,1,1,7.2442145347595215
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1291,right,1,72736,80391,1,2,1,9.194916725158691
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1302,.g,1,90151,111769,1,2,1,11.033160209655762
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1402,AM,1,24885,743,1,1,1,5.301107883453369
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1489,fl,1,46783,9082,1,1,1,7.538889408111572
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1546,sole,1,19694,61451,1,2,1,9.050642967224121
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1619, att,1,139780,118945,1,2,1,10.699607849121094
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1822, av,1,28899,69626,1,1,1,8.405497550964355
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1854,uss,1,115875,120480,1,2,1,10.363692283630371
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,1890,AG,1,527,1668,1,1,1,6.396683692932129
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2095,utes,1,33116,47961,1,2,1,8.518844604492188
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2100, AN,1,2787,2316,1,2,1,7.2892327308654785
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2197, document,1,85725,53153,1,2,1,10.384688377380371
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2216,ric,1,24040,13245,1,2,1,7.993486404418945
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2375,erg,1,64823,35708,1,2,1,8.278257369995117
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2512,Action,1,78678,59907,1,2,1,10.542608261108398
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2673,ically,1,16619,14822,1,1,1,7.180079460144043
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2682,vis,1,89634,98900,1,2,1,9.577939987182617
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2700,ponents,1,10620,10520,1,2,1,9.271783828735352
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2752,pen,1,38388,63704,1,1,1,7.8961358070373535
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2884, design,1,74558,49649,1,2,1,11.607599258422852
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,2931,quired,1,2609,887,1,2,1,6.378693103790283
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3114,cribe,1,69259,117631,1,2,1,10.110804557800293
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3182,create,1,60945,117262,1,2,1,12.946008682250977
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3246,agn,1,325,510,1,1,1,5.590345859527588
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3314,cul,1,635,433,1,1,1,4.7964253425598145
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3323,Token,1,55697,66554,1,2,1,10.486321449279785
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3409, word,1,8963,14459,1,2,1,8.35352611541748
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3425, whether,1,52932,25995,1,2,1,8.631091117858887
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3509,node,1,131083,123113,1,2,1,12.48935604095459
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3613, members,1,12845,45130,1,2,1,10.32353687286377
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3738, human,1,79496,37815,1,2,1,9.584722518920898
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3751,fect,1,1038,2132,1,1,1,6.071156978607178
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,3774, unsigned,1,130372,130416,1,2,1,12.673429489135742
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4372,avigation,1,2776,18181,1,2,1,7.559352874755859
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4428, similar,1,5859,54715,1,2,1,10.436727523803711
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4477,ARE,1,23612,16550,1,2,1,8.743338584899902
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4520, Sec,1,146654,144940,1,2,1,13.59090805053711
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4564, connect,1,45703,47336,1,2,1,9.922290802001953
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4578,tag,1,93234,112761,1,2,1,9.8970947265625
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4624,Repository,1,126869,132375,1,5,1,14.620996475219727
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4738,ief,1,21421,29984,1,1,1,7.131714820861816
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4796, campaign,1,140124,123442,1,4,1,13.182948112487793
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,4880, shall,1,99223,87975,1,2,1,10.108864784240723
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,5206, mut,1,5960,1770,1,1,1,6.239370822906494
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,5293, notice,1,132589,104978,1,2,1,11.158493995666504
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,5332,_config,1,86546,56910,1,2,1,13.236824989318848
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,0,5425, prote,1,38008,62809,1,2,1,10.838772773742676
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,350, T,1,5323,6893,1,2,1,5.753389358520508
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,467, W,1,127525,1794,1,2,1,6.513568878173828
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,492,(',1,68882,46397,1,2,1,9.387863159179688
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,607, str,1,42101,13879,1,2,1,7.928421974182129
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,660,'],1,138584,112155,1,2,1,12.63792610168457
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,680,ition,1,27028,10347,1,1,1,6.046493053436279
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,712,per,1,173,5402,1,1,1,4.636106967926025
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,718,add,1,24214,45818,1,1,1,8.207086563110352
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,737, void,1,131931,94321,1,2,1,10.193039894104004
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,818,Cont,1,99440,120967,1,2,1,11.770676612854004
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,825, one,1,3693,7264,1,2,1,6.639982223510742
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,979, when,1,16109,12040,1,1,1,6.527365684509277
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1065,min,1,40315,42183,1,2,1,6.87039852142334
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1104,idth,1,1529,3563,1,1,1,4.836511611938477
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1105, them,1,11681,3086,1,1,1,6.609102725982666
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1183,"[""",1,31677,60183,1,2,1,9.552327156066895
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1228,cript,1,3683,4589,1,1,1,5.479526042938232
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1291,right,1,79115,58215,1,2,1,9.076173782348633
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1302,.g,1,88178,119561,1,2,1,10.659158706665039
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1402,AM,1,18080,368,1,1,1,4.72028923034668
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1489,fl,1,70421,34452,1,1,1,7.747354030609131
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1546,sole,1,42098,63222,1,2,1,9.151019096374512
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1619, att,1,141834,119738,1,2,1,10.835159301757812
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1822, av,1,3702,2616,1,1,1,6.402626037597656
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1854,uss,1,89756,105333,1,2,1,9.009354591369629
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1890,AG,1,180,508,1,1,1,4.912955284118652
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2095,utes,1,40378,66140,1,1,1,8.173284530639648
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2100, AN,1,1701,1572,1,2,1,6.003231048583984
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2197, document,1,46620,17149,1,2,1,10.11965560913086
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2216,ric,1,24621,16572,1,1,1,7.134815692901611
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2375,erg,1,44889,34852,1,1,1,7.091696739196777
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2512,Action,1,65812,76049,1,4,1,10.789916038513184
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2673,ically,1,9749,9140,1,1,1,6.106352806091309
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2682,vis,1,86769,67976,1,2,1,9.024298667907715
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2700,ponents,1,39629,86213,1,2,1,10.14110279083252
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2752,pen,1,5943,17739,1,1,1,5.673906326293945
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2884, design,1,18205,22777,1,2,1,8.582898139953613
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2931,quired,1,22332,9288,1,2,1,7.589016437530518
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3114,cribe,1,75899,104565,1,2,1,9.714462280273438
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3182,create,1,51753,114605,1,2,1,12.07388973236084
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3246,agn,1,388,1228,1,1,1,4.90275764465332
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3314,cul,1,43736,32321,1,1,1,7.736220359802246
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3323,Token,1,67535,59302,1,2,1,10.012353897094727
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3409, word,1,29674,52300,1,2,1,8.975456237792969
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3425, whether,1,57301,42383,1,1,1,8.727171897888184
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3509,node,1,114867,103129,1,2,1,11.531831741333008
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3613, members,1,11099,52645,1,2,1,9.342162132263184
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3738, human,1,133995,102736,1,2,1,11.208292961120605
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3751,fect,1,885,1245,1,1,1,5.14577579498291
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3774, unsigned,1,133332,119105,1,2,1,12.265277862548828
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4372,avigation,1,13880,32137,1,2,1,8.52538776397705
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4428, similar,1,4586,49668,1,2,1,9.151496887207031
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4477,ARE,1,12773,6350,1,2,1,7.136577606201172
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4520, Sec,1,135578,128227,1,2,1,11.947278022766113
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4564, connect,1,24797,14826,1,2,1,8.697979927062988
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4578,tag,1,115162,119127,1,2,1,10.044127464294434
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4624,Repository,1,87813,67201,1,2,1,12.05776309967041
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4738,ief,1,11260,8888,1,1,1,5.757241725921631
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4796, campaign,1,123751,126951,1,3,1,11.522529602050781
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4880, shall,1,113969,94187,1,2,1,10.009881019592285
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,5206, mut,1,682,62,1,1,1,3.7940335273742676
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,5293, notice,1,42922,18961,1,1,1,8.099804878234863
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,5332,_config,1,59654,45131,1,2,1,11.330751419067383
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,5425, prote,1,27586,55652,1,2,1,9.523818016052246
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,350, T,1,9577,13013,1,2,1,5.757084369659424
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,467, W,1,120126,5334,1,2,1,5.270604133605957
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,492,(',1,81987,79664,1,2,1,9.489660263061523
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,607, str,1,39010,23983,1,2,1,7.155217170715332
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,660,'],1,136363,107358,1,2,1,11.338428497314453
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,680,ition,1,20824,6714,1,1,1,5.071033000946045
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,712,per,1,155,3341,1,1,1,3.985825300216675
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,718,add,1,13136,14233,1,1,1,6.786421298980713
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,737, void,1,128874,108551,1,2,1,9.025493621826172
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,818,Cont,1,52534,77720,1,2,1,9.456233024597168
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,825, one,1,3446,8244,1,2,1,5.855138778686523
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,979, when,1,4589,1440,1,1,1,4.509263515472412
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1065,min,1,36882,18462,1,2,1,6.186061382293701
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1104,idth,1,2590,4801,1,2,1,4.352982044219971
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1105, them,1,31311,8901,1,1,1,7.041269302368164
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1183,"[""",1,14277,15775,1,1,1,7.625892639160156
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1228,cript,1,4177,1362,1,1,1,4.75997257232666
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1291,right,1,61960,58133,1,2,1,7.689201354980469
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1302,.g,1,69821,87480,1,2,1,9.266483306884766
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1402,AM,1,25968,1664,1,1,1,4.542813301086426
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1489,fl,1,94377,56915,1,2,1,7.682754039764404
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1546,sole,1,88158,133615,1,2,1,8.820438385009766
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1619, att,1,106816,32944,1,1,1,8.144235610961914
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1822, av,1,14350,24938,1,1,1,6.902705192565918
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1854,uss,1,62286,54422,1,1,1,7.594644546508789
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1890,AG,1,401,1347,1,1,1,4.803248405456543
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2095,utes,1,65287,82237,1,1,1,7.739786148071289
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2100, AN,1,5043,4870,1,2,1,6.266664505004883
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2197, document,1,34255,12408,1,2,1,10.692401885986328
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2216,ric,1,71848,112154,1,1,1,7.6671671867370605
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2375,erg,1,75737,32481,1,1,1,7.106231212615967
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2512,Action,1,44182,37344,1,2,1,8.516412734985352
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2673,ically,1,57749,40123,1,2,1,7.598557949066162
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2682,vis,1,35443,28382,1,2,1,6.9322733879089355
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2700,ponents,1,4259,13763,1,2,1,6.308786392211914
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2752,pen,1,8311,5664,1,1,1,5.377961158752441
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2884, design,1,19860,10679,1,2,1,7.221859455108643
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2931,quired,1,51307,86834,1,1,1,7.642448902130127
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3114,cribe,1,103318,117848,1,2,1,9.25738525390625
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3182,create,1,37184,96031,1,2,1,10.525389671325684
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3246,agn,1,2298,8984,1,1,1,5.55855131149292
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3314,cul,1,58021,88536,1,1,1,7.150531768798828
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3323,Token,1,108924,92182,1,2,1,9.972738265991211
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3409, word,1,50183,57192,1,2,1,8.75224494934082
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3425, whether,1,44763,23334,1,2,1,7.439865589141846
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3509,node,1,60693,72255,1,2,1,8.875776290893555
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3613, members,1,19239,82570,1,2,1,9.199424743652344
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3738, human,1,123411,87464,1,2,1,9.433884620666504
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3751,fect,1,1767,4588,1,1,1,4.875443458557129
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3774, unsigned,1,146025,143657,1,2,1,12.10213851928711
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4372,avigation,1,2913,3776,1,2,1,5.9566969871521
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4428, similar,1,9108,51110,1,2,1,8.946953773498535
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4477,ARE,1,4697,3810,1,1,1,5.000866413116455
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4520, Sec,1,139663,143420,1,2,1,11.141404151916504
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4564, connect,1,20091,20413,1,2,1,7.575191974639893
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4578,tag,1,104880,108986,1,1,1,8.562455177307129
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4624,Repository,1,82888,73108,1,2,1,9.631393432617188
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4738,ief,1,14234,6070,1,1,1,5.169100761413574
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4796, campaign,1,118521,78581,1,3,1,9.953737258911133
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4880, shall,1,142195,126331,1,2,1,10.275582313537598
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,5206, mut,1,6229,7536,1,1,1,4.9313554763793945
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,5293, notice,1,85171,63051,1,1,1,8.596571922302246
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,5332,_config,1,58911,52240,1,2,1,9.41775131225586
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,5425, prote,1,72554,94858,1,2,1,10.103564262390137
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,350, T,1,12750,5586,1,2,1,12.884817123413086
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,467, W,1,149436,22843,1,2,1,13.220322608947754
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,492,(',1,11432,5165,1,2,1,8.956966400146484
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,607, str,1,139193,92976,1,2,1,12.035947799682617
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,660,'],1,42698,11140,1,2,1,8.159043312072754
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,680,ition,1,65989,26804,1,1,1,6.301771640777588
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,712,per,1,2717,32923,1,1,1,6.8033599853515625
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,718,add,1,2657,1776,1,1,1,6.521990776062012
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,737, void,1,137320,78989,1,2,1,15.758913040161133
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,818,Cont,1,909,735,1,2,1,5.281880855560303
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,825, one,1,15662,14131,1,3,1,13.142683982849121
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,979, when,1,56214,14642,1,3,1,13.835531234741211
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1065,min,1,16859,6542,1,1,1,6.748124599456787
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1104,idth,1,40629,57037,1,2,1,6.0788068771362305
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1105, them,1,111002,93290,1,2,1,9.34766674041748
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1183,"[""",1,4531,3917,1,2,1,7.537728309631348
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1228,cript,1,16351,16849,1,1,1,5.859673976898193
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1291,right,1,11236,9642,1,1,1,5.805769920349121
